Exchange,Segment,ExchSeg,Token,FullName,Symbol,TradingSymbol,Series,ISIN,LotSize,TickSize,PricePrecision,OptionType,Underlying,UnderlyingToken,StrikePrice,Expiry,FreezeQty,Lower Band,Upper Band,SurCodes,Events,ExchangeID,Multiplier,SettlementType
NSE,CM,NSECM,24948,L&T FINANCE LIMITED,LTF,LTF-EQ,EQ,INE498L01015,1,0.05,2,,,0,0.00,,328220,272.20,332.60,,,24948,1,
NSE,CM,NSECM,1997,LIC HOUSING FINANCE LTD,LICHSGFIN,LICHSGFIN-EQ,EQ,INE115A01026,1,0.05,2,,,0,0.00,,185370,485.10,592.80,,Final Dividend - Rs. - 10.0000;21 Aug 2026,1997,1,
NSE,CM,NSECM,16777,MIRAEAMC - MASILVER,SILVERAG,SILVERAG-EQ,EQ,INF769K01KG6,1,0.01,2,,,0,0.00,,464816,172.11,258.15,,,16777,1,
NSE,CM,NSECM,22947,EXICOM TELE SYSTEMS LTD,EXICOM,EXICOM-EQ,EQ,INE777F01014,1,0.01,2,,,0,0.00,,623771,128.24,192.36,201;2200,,22947,1,
NSE,CM,NSECM,10999,MARUTI SUZUKI INDIA LTD.,MARUTI,MARUTI-EQ,EQ,INE585B01010,1,1.00,2,,,0,0.00,,7230,12098.00,14786.00,,Final Dividend - Rs. - 140.0000;07 Aug 2026,10999,1,
NSE,CM,NSECM,17279,BLS INTL SERVS LTD,BLS,BLS-EQ,EQ,INE153T01027,1,0.05,2,,,0,0.00,,427797,186.90,280.30,,,17279,1,
NSE,CM,NSECM,6216,CAMLIN FINE SCIENCES LTD,CAMLINFINE,CAMLINFINE-EQ,EQ,INE052I01032,1,0.01,2,,,0,0.00,,803347,99.58,149.36,2200;4300,,6216,1,
NSE,CM,NSECM,5385,AAVAS FINANCIERS LIMITED,AAVAS,AAVAS-EQ,EQ,INE216P01012,1,0.10,2,,,0,0.00,,72468,1103.20,1654.80,,,5385,1,
NSE,CM,NSECM,17747,NIIT LEARNING SYSTEMS LTD,NIITMTS,NIITMTS-EQ,EQ,INE342G01023,1,0.01,2,,,0,0.00,,434352,184.15,276.21,4100,,17747,1,
NSE,CM,NSECM,761688,SHALIBHADRA FINANCE LTD,SAHLIBHFI,SAHLIBHFI-EQ,EQ,INE861D01011,1,0.01,2,,,0,0.00,,1010049,62.35,93.51,2300,,761688,1,
NSE,CM,NSECM,17851,D-LINK INDIA LTD,DLINKINDIA,DLINKINDIA-EQ,EQ,INE250K01012,1,0.05,2,,,0,0.00,,221123,361.80,542.60,,,17851,1,
NSE,CM,NSECM,760709,KOTAKMAMC - NEXT50ETF,NEXT50ETF,NEXT50ETF-EQ,EQ,INF174KA1YO3,1,0.01,2,,,0,0.00,,87027,57.80,86.70,,,760709,1,
NSE,CM,NSECM,527,UTI ASSET MNGMT CO LTD,UTIAMC,UTIAMC-EQ,EQ,INE094J01016,1,0.05,2,,,0,0.00,,113356,705.15,1057.65,,,527,1,
NSE,CM,NSECM,21428,TATAAML-TATSILV,TATSILV,TATSILV-EQ,EQ,INF277KA1984,1,0.01,2,,,0,0.00,,4653630,17.19,25.77,,,21428,1,
NSE,CM,NSECM,1085,GABRIEL INDIA LTD,GABRIEL,GABRIEL-EQ,EQ,INE524A01029,1,0.10,2,,,0,0.00,,73257,1090.80,1636.20,2100,,1085,1,
NSE,CM,NSECM,757862,GNG ELECTRONICS LIMITED,EBGNG,EBGNG-EQ,EQ,INE18JU01028,1,0.05,2,,,0,0.00,,174664,543.75,600.95,3500;3900;4100,,757862,1,
NSE,CM,NSECM,2844,RANE HOLDINGS LIMITED,RANEHOLDIN,RANEHOLDIN-EQ,EQ,INE384A01010,1,0.10,2,,,0,0.00,,57510,1390.80,2086.00,3300,Final Dividend - Rs. - 47.0000;06 Aug 2026,2844,1,
NSE,CM,NSECM,16783,GE VERNOVA T&D INDIA LTD,GVT&D,GVT&D-EQ,EQ,INE200A01026,1,0.10,2,,,0,0.00,,23811,3741.70,4573.10,2100;4100,Dividend - Rs. - 10.0000;21 Aug 2026,16783,1,
NSE,CM,NSECM,29577,NIP IND ETF NIFTY 100,NIF100BEES,NIF100BEES-EQ,EQ,INF204K014N5,1,0.01,2,,,0,0.00,,378299,211.48,317.20,,,29577,1,
NSE,CM,NSECM,758889,SG MART LIMITED,SGMART,SGMART-EQ,EQ,INE385F01024,1,0.05,2,,,0,0.00,,140024,570.85,856.25,2100;3500;4100,,758889,1,
NSE,CM,NSECM,760259,WAKEFIT INNOVATIONS LTD,WAKEFIT,WAKEFIT-EQ,EQ,INE0E7301029,1,0.01,2,,,0,0.00,,771007,103.76,155.64,4100,,760259,1,
NSE,CM,NSECM,14828,W.S.INDUSTRIES (I) LTD.,WSI,WSI-EQ,EQ,INE100D01014,1,0.01,2,,,0,0.00,,1604805,49.85,74.77,2100,,14828,1,
NSE,CM,NSECM,30472,AONEAMC - AONELIQUID,AONELIQUID,AONELIQUID-EQ,EQ,INF1J2R01056,1,0.01,2,,,0,0.00,,91565,1015.90,1122.82,,,30472,1,
NSE,CM,NSECM,23365,AQYLON NEXUS LIMITED,AQYLON,AQYLON-EQ,EQ,INE416A01051,1,0.01,2,,,0,0.00,,3809509,24.94,27.56,100;1201;2100,,23365,1,
NSE,CM,NSECM,25872,GROWWAMC - GROWWGOLD,GROWWGOLD,GROWWGOLD-EQ,EQ,INF666M01OE7,1,0.01,2,,,0,0.00,,7127431,11.23,16.83,,,25872,1,
NSE,CM,NSECM,760946,KWALITY WALL'S (INDIA) L,KWIL,KWIL-EQ,EQ,INE2KCE01013,1,0.01,2,,,0,0.00,,3124955,25.60,38.40,2200,,760946,1,
NSE,CM,NSECM,22602,PTC INDIA FIN SERV LTD,PFS,PFS-EQ,EQ,INE560K01014,1,0.01,2,,,0,0.00,,3415019,23.43,35.13,,,22602,1,
NSE,CM,NSECM,15283,KNR CONSTRU LTD.,KNRCON,KNRCON-EQ,EQ,INE634I01029,1,0.01,2,,,0,0.00,,824860,96.98,145.46,,,15283,1,
NSE,CM,NSECM,9111,ARVIND FASHIONS LIMITED,ARVINDFASN,ARVINDFASN-EQ,EQ,INE955V01021,1,0.05,2,,,0,0.00,,216079,370.15,555.15,,,9111,1,
NSE,CM,NSECM,1327,HCL INFOSYSTEMS LTD,HCL-INSYS,HCL-INSYS-EQ,EQ,INE236A01020,1,0.01,2,,,0,0.00,,8818216,9.08,13.60,100;1500;2200,,1327,1,
NSE,CM,NSECM,11547,HDFCAMC - HDFCLOWVOL,HDFCLOWVOL,HDFCLOWVOL-EQ,EQ,INF179KC1HU8,1,0.01,2,,,0,0.00,,554239,16.50,24.74,,,11547,1,
NSE,CM,NSECM,4007,CORAL INDIA FIN & HOUS LT,CORALFINAC,CORALFINAC-EQ,EQ,INE558D01021,1,0.01,2,,,0,0.00,,1317881,26.00,39.00,2300,,4007,1,
NSE,CM,NSECM,25358,PG ELECTROPLAST LTD,PGEL,PGEL-EQ,EQ,INE457L01029,1,0.05,2,,,0,0.00,,174628,515.25,629.65,2100,,25358,1,
NSE,CM,NSECM,11457,KOTAKMAMC - KTKNV20ETF,NV20,NV20-EQ,EQ,INF174KA1ZE1,1,0.01,2,,,0,0.00,,1833231,11.10,16.64,,,11457,1,
NSE,CM,NSECM,10604,BHARTI AIRTEL LIMITED,BHARTIARTL,BHARTIARTL-EQ,EQ,INE397D01024,1,0.10,2,,,0,0.00,,48745,1708.40,2088.00,,Final Dividend - Rs. - 24.0000;24 Jul 2026,10604,1,
NSE,CM,NSECM,7862,GE POWER INDIA LIMITED,GVPIL,GVPIL-EQ,EQ,INE878A01011,1,0.05,2,,,0,0.00,,124840,760.70,840.70,201,Final Dividend - Rs. - 7.0000;31 Jul 2026,7862,1,
NSE,CM,NSECM,13839,DONEAR IND. LIMITED,DONEAR,DONEAR-EQ,EQ,INE668D01028,1,0.01,2,,,0,0.00,,1165630,68.64,102.94,2300,,13839,1,
NSE,CM,NSECM,3099,SHREE DIGVIJAY CEM CO LTD,SHREDIGCEM,SHREDIGCEM-EQ,EQ,INE232A01011,1,0.01,2,,,0,0.00,,1312930,60.93,91.39,,,3099,1,
NSE,CM,NSECM,756925,PRIMO CHEMICALS LIMITED,PRIMO,PRIMO-EQ,EQ,INE607A01022,1,0.01,2,,,0,0.00,,4476078,17.88,26.80,2100,,756925,1,
NSE,CM,NSECM,9592,VENUS PIPES & TUBES LTD,VENUSPIPES,VENUSPIPES-EQ,EQ,INE0JA001018,1,0.10,2,,,0,0.00,,58812,1360.10,2040.10,4100,,9592,1,
NSE,CM,NSECM,762742,KIRAN VYAPAR LTD.,KIRANVYPAR,KIRANVYPAR-EQ,EQ,INE555P01013,1,0.01,2,,,0,0.00,,499190,160.26,240.38,2300,,762742,1,
NSE,CM,NSECM,757965,SMARTWORKS COWORKING SP L,SMARTWORKS,SMARTWORKS-EQ,EQ,INE0NAZ01010,1,0.05,2,,,0,0.00,,207156,386.05,579.05,2100,,757965,1,
NSE,CM,NSECM,764126,LASER POWER & INFRA LTD,LASERPOWER,LASERPOWER-EQ,EQ,INE17IR01028,1,0.01,2,,,0,0.00,,325092,276.77,338.27,,,764126,1,
NSE,CM,NSECM,3694,VINDHYA TELELINKS LTD,VINDHYATEL,VINDHYATEL-EQ,EQ,INE707A01012,1,0.10,2,,,0,0.00,,53185,1504.00,2256.00,201;2200,Final Dividend - Rs. - 6.0000;27 Jul 2026,3694,1,
NSE,CM,NSECM,13620,ANANT RAJ LIMITED,ANANTRAJ,ANANTRAJ-EQ,EQ,INE242C01024,1,0.05,2,,,0,0.00,,170220,469.25,703.85,,Final Dividend - Rs. - 1.0000;31 Jul 2026,13620,1,
NSE,CM,NSECM,758667,NIPPONAMC - MANUFGBEES,MANUFGBEES,MANUFGBEES-EQ,EQ,INF204KC1GH6,1,0.01,2,,,0,0.00,,22985,127.88,191.82,,,758667,1,
NSE,CM,NSECM,11369,TTK HEALTHCARE LIMITED,TTKHLTCARE,TTKHLTCARE-EQ,EQ,INE910C01018,1,0.05,2,,,0,0.00,,95477,837.80,1256.60,,,11369,1,
NSE,CM,NSECM,17395,SBIAMC - SETF10GILT,SETF10GILT,SETF10GILT-EQ,EQ,INF200KA1JT1,1,0.01,2,,,0,0.00,,378618,250.85,277.25,,,17395,1,
NSE,CM,NSECM,14597,ALPHAGEO (INDIA) LIMITED,ALPHAGEO,ALPHAGEO-EQ,EQ,INE137C01018,1,0.01,2,,,0,0.00,,208126,163.72,245.58,2200;2300,,14597,1,
NSE,CM,NSECM,6803,STEELCAST LIMITED,STEELCAS,STEELCAS-EQ,EQ,INE124E01038,1,0.05,2,,,0,0.00,,326065,245.35,367.95,,Interim Dividend;07 Aug 2026,6803,1,
NSE,CM,NSECM,928,ELECTROSTEEL CASTINGS LTD,ELECTCAST,ELECTCAST-EQ,EQ,INE086A01029,1,0.01,2,,,0,0.00,,1386587,57.68,86.52,,,928,1,
NSE,CM,NSECM,14063,WANBURY LIMITED,WANBURY,WANBURY-EQ,EQ,INE107F01022,1,0.05,2,,,0,0.00,,301281,265.55,398.25,3500;4100,,14063,1,
NSE,CM,NSECM,11319,LICNAMC - LICNFENGP,LICNETFN50,LICNETFN50-EQ,EQ,INF767K01OS7,1,0.01,2,,,0,0.00,,373823,214.00,321.00,,,11319,1,
NSE,CM,NSECM,17770,THE GROB TEA COMPANY LTD,GROBTEA,GROBTEA-EQ,EQ,INE646C01018,1,0.05,2,,,0,0.00,,38007,719.85,1079.75,2300,,17770,1,
NSE,CM,NSECM,20071,INTENSE TECHNOLOGIES LTD,INTENTECH,INTENTECH-EQ,EQ,INE781A01025,1,0.01,2,,,0,0.00,,772518,72.36,108.54,2200;2300,,20071,1,
NSE,CM,NSECM,5168,SBIAMC - SBIETFCON,SBIETFCON,SBIETFCON-EQ,EQ,INF200KA1X17,1,0.01,2,,,0,0.00,,62888,97.25,145.87,,,5168,1,
NSE,CM,NSECM,21195,GTPL HATHWAY LIMITED,GTPL,GTPL-EQ,EQ,INE869I01013,1,0.01,2,,,0,0.00,,1647919,48.55,72.81,2100,,21195,1,
NSE,CM,NSECM,3506,TITAN COMPANY LIMITED,TITAN,TITAN-EQ,EQ,INE280A01028,1,0.10,2,,,0,0.00,,21305,4209.30,5144.70,2100,,3506,1,
NSE,CM,NSECM,27334,SURAKSHA DIAGNOSTIC LTD,SURAKSHA,SURAKSHA-EQ,EQ,INE877V01027,1,0.05,2,,,0,0.00,,395291,202.40,303.50,,Final Dividend - Rs. - 0.5000;26 Aug 2026,27334,1,
NSE,CM,NSECM,761670,AMIR CHAND JAG KUM (E) L,AEROPLANE,AEROPLANE-EQ,EQ,INE05TO01019,1,0.01,2,,,0,0.00,,532357,178.45,197.23,501,,761670,1,
NSE,CM,NSECM,5911,PARAS DEF AND SPCE TECH L,PARAS,PARAS-EQ,EQ,INE045601023,1,0.10,2,,,0,0.00,,83648,1075.70,1314.70,201;2100,,5911,1,
NSE,CM,NSECM,14552,THE PHOENIX MILLS LTD,PHOENIXLTD,PHOENIXLTD-EQ,EQ,INE211B01039,1,0.10,2,,,0,0.00,,49710,1809.70,2211.70,,,14552,1,
NSE,CM,NSECM,1507,MOTILALAMC - G5,MOGSEC,MOGSEC-EQ,EQ,INF247L01AK4,1,0.01,2,,,0,0.00,,768126,61.76,68.26,,,1507,1,
NSE,CM,NSECM,4809,KCP SUGAR IND CORP LTD.,KCPSUGIND,KCPSUGIND-EQ,EQ,INE790B01024,1,0.01,2,,,0,0.00,,3590563,22.28,33.42,2600;2900;3200,,4809,1,
NSE,CM,NSECM,10485,RAM RATNA WIRES LIMITED,RAMRAT,RAMRAT-EQ,EQ,INE207E01023,1,0.05,2,,,0,0.00,,241399,331.30,496.90,,Final Dividend - Rs. - 2.5000;22 Jul 2026,10485,1,
NSE,CM,NSECM,11491,APAR INDUSTRIES LTD.,APARINDS,APARINDS-EQ,EQ,INE372A01015,1,1.00,2,,,0,0.00,,7190,11112.00,16666.00,2100;3500;4100;4300,,11491,1,
NSE,CM,NSECM,20831,MUTHOOT MICROFIN LIMITED,MUTHOOTMF,MUTHOOTMF-EQ,EQ,INE046W01019,1,0.01,2,,,0,0.00,,399803,200.09,300.13,,,20831,1,
NSE,CM,NSECM,18883,SJVN LTD,SJVN,SJVN-EQ,EQ,INE002L01015,1,0.01,2,,,0,0.00,,1477601,54.07,81.09,,,18883,1,
NSE,CM,NSECM,1250,CASTROL INDIA LIMITED,CASTROLIND,CASTROLIND-EQ,EQ,INE172A01027,1,0.01,2,,,0,0.00,,541048,147.84,221.74,,,1250,1,
NSE,CM,NSECM,24742,CEIGALL INDIA LIMITED,CEIGALL,CEIGALL-EQ,EQ,INE0AG901020,1,0.05,2,,,0,0.00,,296495,303.40,370.80,,,24742,1,
NSE,CM,NSECM,7211,JET FREIGHT LOGISTICS LTD,JETFREIGHT,JETFREIGHT-EQ,EQ,INE982V01025,1,0.01,2,,,0,0.00,,1517402,18.31,27.45,,,7211,1,
NSE,CM,NSECM,23480,SINCLAIRS HOTELS LIMITED,SINCLAIR,SINCLAIR-EQ,EQ,INE985A01022,1,0.01,2,,,0,0.00,,1337423,59.82,89.72,2300,,23480,1,
NSE,CM,NSECM,27144,BLACKBUCK LIMITED,BLACKBUCK,BLACKBUCK-EQ,EQ,INE0UIZ01018,1,0.05,2,,,0,0.00,,185353,431.50,647.20,2100,,27144,1,
NSE,CM,NSECM,19913,AVENUE SUPERMARTS LIMITED,DMART,DMART-EQ,EQ,INE192R01011,1,0.10,2,,,0,0.00,,24783,3617.00,4420.60,2100,,19913,1,
NSE,CM,NSECM,7838,TATAAML - NETF,NETF,NETF-EQ,EQ,INF277K015R5,1,0.01,2,,,0,0.00,,385287,207.64,311.44,,,7838,1,
NSE,CM,NSECM,9158,BALAJI TELEFILMS LIMITED.,BALAJITELE,BALAJITELE-EQ,EQ,INE794B01026,1,0.01,2,,,0,0.00,,1189887,67.24,100.84,2200,,9158,1,
NSE,CM,NSECM,4391,GULF OIL LUB. IND. LTD.,GULFOILLUB,GULFOILLUB-EQ,EQ,INE635Q01029,1,0.10,2,,,0,0.00,,98438,812.60,1218.80,,,4391,1,
NSE,CM,NSECM,757031,MOTILALAMC - MOINFRA,MOINFRA,MOINFRA-EQ,EQ,INF247L01FL1,1,0.01,2,,,0,0.00,,16545,48.38,72.56,,,757031,1,
NSE,CM,NSECM,29008,TVS HOLDINGS LIMITED,TVSHLTD,TVSHLTD-EQ,EQ,INE105A01035,1,1.00,2,,,0,0.00,,6817,11707.00,17559.00,,,29008,1,
NSE,CM,NSECM,27353,ROSSELL TECHSYS LIMITED,ROSSTECH,ROSSTECH-EQ,EQ,INE0OJW01016,1,0.05,2,,,0,0.00,,101666,786.65,1179.95,2100,,27353,1,
NSE,CM,NSECM,6843,SARTHAK METALS LIMITED,SMLT,SMLT-EQ,EQ,INE017W01010,1,0.01,2,,,0,0.00,,447653,53.44,80.14,2300,,6843,1,
NSE,CM,NSECM,19876,LAXMI GOLDORNA HOUSE LTD,LGHL,LGHL-EQ,EQ,INE258Y01016,1,0.01,2,,,0,0.00,,490405,163.13,244.69,2100;2300,,19876,1,
NSE,CM,NSECM,24378,RELIABLE DATA SERVICE LTD,RELIABLE,RELIABLE-EQ,EQ,INE375Y01018,1,0.01,2,,,0,0.00,,337462,115.11,172.65,2300,,24378,1,
NSE,CM,NSECM,13900,CREST VENTURES LIMITED,CREST,CREST-EQ,EQ,INE559D01011,1,0.05,2,,,0,0.00,,264752,302.20,453.20,2300,Final Dividend - Rs. - 1.0000;14 Aug 2026,13900,1,
NSE,CM,NSECM,760051,GROWWAMC - GROWWCAPM,GROWWCAPM,GROWWCAPM-EQ,EQ,INF666M01MM4,1,0.01,2,,,0,0.00,,1261477,8.88,13.30,,,760051,1,
NSE,CM,NSECM,1624,INDIAN OIL CORP LTD,IOC,IOC-EQ,EQ,INE242A01010,1,0.01,2,,,0,0.00,,720182,124.63,152.31,,,1624,1,
NSE,CM,NSECM,13536,VIDHI SPCLTY F INGRDNTS L,VIDHIING,VIDHIING-EQ,EQ,INE632C01026,1,0.05,2,,,0,0.00,,321994,248.45,372.65,,,13536,1,
NSE,CM,NSECM,338,BALMER LAWRIE & CO LTD,BALMLAWRIE,BALMLAWRIE-EQ,EQ,INE164A01016,1,0.01,2,,,0,0.00,,572690,139.68,209.52,,,338,1,
NSE,CM,NSECM,4973,NIPPONAMC - NETFPHARMA,PHARMABEES,PHARMABEES-EQ,EQ,INF204KC1089,1,0.01,2,,,0,0.00,,3792163,21.10,31.64,,,4973,1,
NSE,CM,NSECM,4201,SOMA TEXTILES & INDUST LT,SOMATEX,SOMATEX-EQ,EQ,INE314C01013,1,0.01,2,,,0,0.00,,989502,96.01,106.11,201,,4201,1,
NSE,CM,NSECM,21484,STEL HOLDINGS LIMITED,STEL,STEL-EQ,EQ,INE577L01016,1,0.05,2,,,0,0.00,,179994,444.45,666.65,2100;2300,,21484,1,
NSE,CM,NSECM,9354,TAJ GVK HOTELS & RESORTS,TAJGVK,TAJGVK-EQ,EQ,INE586B01026,1,0.05,2,,,0,0.00,,277829,287.95,431.85,,,9354,1,
NSE,CM,NSECM,25398,ARKADE DEVELOPERS LIMITED,ARKADE,ARKADE-EQ,EQ,INE0QRL01017,1,0.01,2,,,0,0.00,,737269,108.49,162.73,2100,,25398,1,
NSE,CM,NSECM,1937,KREBS BIOCHEMICALS & IND,KREBSBIO,KREBSBIO-EQ,EQ,INE268B01013,1,0.01,2,,,0,0.00,,705030,46.71,57.09,1500;2200;2300,,1937,1,
NSE,CM,NSECM,1994,LIBERTY SHOES LTD,LIBERTSHOE,LIBERTSHOE-EQ,EQ,INE557B01019,1,0.05,2,,,0,0.00,,387215,206.60,309.90,,,1994,1,
NSE,CM,NSECM,547,BRITANNIA INDUSTRIES LTD,BRITANNIA,BRITANNIA-EQ,EQ,INE216A01030,1,0.50,2,,,0,0.00,,18545,4842.00,5917.00,2100,Final Dividend - Rs. - 90.5000;31 Jul 2026,547,1,
NSE,CM,NSECM,2816,RALLIS INDIA LTD,RALLIS,RALLIS-EQ,EQ,INE613A01020,1,0.01,2,,,0,0.00,,457195,174.98,262.46,,,2816,1,
NSE,CM,NSECM,12848,N1NSETEST,N1NSETEST,N1NSETEST-EQ,EQ,DUMMYSAN003,1,0.05,2,,,0,0.00,,0,236.00,354.00,,,12848,1,
NSE,CM,NSECM,6446,ICICIPRAMC - ICICICONSU,CONSUMIETF,CONSUMIETF-EQ,EQ,INF109KC1V42,1,0.01,2,,,0,0.00,,151975,97.62,146.42,,,6446,1,
NSE,CM,NSECM,8510,GATEWAY DISTRIPARKS LTD,GATEWAY,GATEWAY-EQ,EQ,INE079J01017,1,0.01,2,,,0,0.00,,1773234,45.11,67.65,,,8510,1,
NSE,CM,NSECM,762792,MERCANTILE VENTURES LTD.,MERCANTILE,MERCANTILE-EQ,EQ,INE689O01013,1,0.01,2,,,0,0.00,,3659723,19.62,29.42,2300,,762792,1,
NSE,CM,NSECM,16192,PAVNA INDUSTRIES LIMITED,PAVNAIND,PAVNAIND-EQ,EQ,INE07S101038,1,0.01,2,,,0,0.00,,4562629,12.88,19.30,2300;4100;4200;4300,,16192,1,
NSE,CM,NSECM,17256,ALBERT DAVID LIMITED,ALBERTDAVD,ALBERTDAVD-EQ,EQ,INE155C01010,1,0.05,2,,,0,0.00,,143191,558.70,838.00,2200;2300,Final Dividend - Rs. - 5.0000;30 Jul 2026,17256,1,
NSE,CM,NSECM,16395,MMP INDUSTRIES LIMITED,MMP,MMP-EQ,EQ,INE511Y01018,1,0.05,2,,,0,0.00,,354975,225.40,338.00,,,16395,1,
NSE,CM,NSECM,4843,SNOWMAN LOGISTICS LTD.,SNOWMAN,SNOWMAN-EQ,EQ,INE734N01019,1,0.01,2,,,0,0.00,,2747092,29.12,43.68,2100,,4843,1,
NSE,CM,NSECM,20534,GRAVITA INDIA LIMITED,GRAVITA,GRAVITA-EQ,EQ,INE024L01027,1,0.10,2,,,0,0.00,,56241,1420.60,2130.80,,,20534,1,
NSE,CM,NSECM,7463,MANAKSIA STEELS LTD,MANAKSTEEL,MANAKSTEEL-EQ,EQ,INE824Q01011,1,0.01,2,,,0,0.00,,1413961,63.65,77.79,,,7463,1,
NSE,CM,NSECM,3396,TAINWALA CHEMICAL AND PLA,TAINWALCHM,TAINWALCHM-EQ,EQ,INE123C01018,1,0.01,2,,,0,0.00,,306197,161.50,242.24,,,3396,1,
NSE,CM,NSECM,762717,INDUSTRIAL & PRU INV CO L,INDPRUD,INDPRUD-EQ,EQ,INE620D01011,1,0.50,2,,,0,0.00,,15218,5256.00,7884.00,2300,Final Dividend - Rs. - 120.0000;12 Aug 2026,762717,1,
NSE,CM,NSECM,20906,A2Z INFRA ENGINEERING LTD,A2ZINFRA,A2ZINFRA-EQ,EQ,INE619I01012,1,0.01,2,,,0,0.00,,5804980,11.22,13.70,,,20906,1,
NSE,CM,NSECM,11896,GEOJIT FINANCIAL SER L,GEOJITFSL,GEOJITFSL-EQ,EQ,INE007B01023,1,0.01,2,,,0,0.00,,1312989,60.92,91.38,,,11896,1,
NSE,CM,NSECM,758448,ALL TIME PLASTICS LIMITED,ALLTIME,ALLTIME-EQ,EQ,INE0GV601021,1,0.01,2,,,0,0.00,,452723,176.70,265.04,,,758448,1,
NSE,CM,NSECM,526,BHARAT PETROLEUM CORP  LT,BPCL,BPCL-EQ,EQ,INE029A01011,1,0.05,2,,,0,0.00,,321048,279.15,341.15,,,526,1,
NSE,CM,NSECM,13761,BHARAT BIJLEE LTD,BBL,BBL-EQ,EQ,INE464A01036,1,0.10,2,,,0,0.00,,39684,2015.60,3023.20,,,13761,1,
NSE,CM,NSECM,20159,ARIHANT SUPERSTRUCT LTD,ARIHANTSUP,ARIHANTSUP-EQ,EQ,INE643K01018,1,0.05,2,,,0,0.00,,380771,210.10,315.10,2300,,20159,1,
NSE,CM,NSECM,20532,AXISAMC-GOLDAXIS,GOLDAXIS,GOLDAXIS-EQ,EQ,INF846K01W80,1,0.01,2,,,0,0.00,,835685,95.72,143.58,,,20532,1,
NSE,CM,NSECM,22433,HDFCAMC - HDFCNIFBAN,HDFCNIFBAN,HDFCNIFBAN-EQ,EQ,INF179KC1HY0,1,0.01,2,,,0,0.00,,1716091,46.61,69.91,,,22433,1,
NSE,CM,NSECM,3066,SESHASAYEE PAPER & BOARDS,SESHAPAPER,SESHAPAPER-EQ,EQ,INE630A01024,1,0.01,2,,,0,0.00,,434286,184.19,276.27,,,3066,1,
NSE,CM,NSECM,14479,DIVGI TORQTRANSFER SYST L,DIVGIITTS,DIVGIITTS-EQ,EQ,INE753U01022,1,0.05,2,,,0,0.00,,105724,756.50,1134.70,2100,,14479,1,
NSE,CM,NSECM,14523,ICRA LIMITED,ICRA,ICRA-EQ,EQ,INE725G01011,1,0.50,2,,,0,0.00,,20807,3843.50,5764.50,,Special Dividend - Rs. - 35.0000;23 Jul 2026,14523,1,
NSE,CM,NSECM,762782,MAC CHARLES (INDIA) LTD.,MCCHRLS-B,MCCHRLS-B-EQ,EQ,INE435D01014,1,0.05,2,,,0,0.00,,140841,568.00,851.90,100;2300,,762782,1,
NSE,CM,NSECM,10905,GENESYS INTL CORPN LTD,GENESYS,GENESYS-EQ,EQ,INE727B01026,1,0.05,2,,,0,0.00,,335868,267.95,327.45,3900;4200;4300,,10905,1,
NSE,CM,NSECM,6278,MEDICAMEN BIOTECH LIMITED,MEDICAMEQ,MEDICAMEQ-EQ,EQ,INE646B01010,1,0.05,2,,,0,0.00,,413474,193.50,290.20,201,,6278,1,
NSE,CM,NSECM,2320,SMC GLOBAL SECURITIES LTD,SMCGLOBAL,SMCGLOBAL-EQ,EQ,INE103C01036,1,0.01,2,,,0,0.00,,1325082,60.37,90.55,,,2320,1,
NSE,CM,NSECM,29204,STALLION IND FLUOROCHEM L,STALLION,STALLION-EQ,EQ,INE0RYC01010,1,0.01,2,,,0,0.00,,413380,193.52,290.28,2100;2900;3200;3900,,29204,1,
NSE,CM,NSECM,14853,OMAXE LIMITED,OMAXE,OMAXE-EQ,EQ,INE800H01010,1,0.01,2,,,0,0.00,,1140749,70.13,105.19,1500;2200,,14853,1,
NSE,CM,NSECM,9819,HAVELLS INDIA LIMITED,HAVELLS,HAVELLS-EQ,EQ,INE176B01034,1,0.10,2,,,0,0.00,,80954,1104.30,1349.50,,,9819,1,
NSE,CM,NSECM,19646,MAX ESTATES LIMITED,MAXESTATES,MAXESTATES-EQ,EQ,INE03EI01018,1,0.05,2,,,0,0.00,,258145,309.75,464.55,2100,,19646,1,
NSE,CM,NSECM,7425,HEC INFRA PROJECTS LTD,HECPROJECT,HECPROJECT-EQ,EQ,INE558R01013,1,0.01,2,,,0,0.00,,354406,111.57,167.35,,,7425,1,
NSE,CM,NSECM,21508,COCHIN SHIPYARD LIMITED,COCHINSHIP,COCHINSHIP-EQ,EQ,INE704P01025,1,0.10,2,,,0,0.00,,71556,1253.20,1531.60,2100,,21508,1,
NSE,CM,NSECM,25996,EDELAMC - EMULTIMQ,EMULTIMQ,EMULTIMQ-EQ,EQ,INF754K01TF1,1,0.01,2,,,0,0.00,,260533,32.66,48.98,,,25996,1,
NSE,CM,NSECM,312,TUBE INVEST OF INDIA LTD,TIINDIA,TIINDIA-EQ,EQ,INE974X01010,1,0.10,2,,,0,0.00,,36001,2490.30,3043.70,,Final Dividend - Rs. - 1.5000;07 Aug 2026,312,1,
NSE,CM,NSECM,21254,ICICI PR NIF LW VL 30 ETF,LOWVOLIETF,LOWVOLIETF-EQ,EQ,INF109KC19U5,1,0.01,2,,,0,0.00,,4513872,17.72,26.58,,,21254,1,
